id	HSK_level	URL	Title_EN	Title_ZH	Description	Content
3414	2	https://hskreading.com/time-goes-by-quickly/	Time goes by quickly	时间	A short Chinese passage about time.	时间过的好快啊，一周又过去了。一周有七天，一天有二十四个小时，每个小时有六十 分钟，每分钟有六十秒。睡觉的时间有七个小时左右，学习的时间有八个小时左右，其他的时间就用来吃饭或看电视。
3411	1	https://hskreading.com/what-do-you-want-to-eat/	What do you want to eat?	你想吃什么？	A food-based conversation in today’s Chinese reading article.	妈妈：小明，你晚饭想吃什么呢？小明：我想吃面条！妈妈：好啊，那妈妈给你做面条，但是咱们需要先去超市买菜。小明：好的，我也想去超市。妈妈：那咱们赶紧出发吧！
3398	2	https://hskreading.com/all-kinds-of-colors/	All kinds of colors	各种颜色	This Chinese article introduces lots of different colours.	每天出门的时候，大家会看到各种各样的颜色。绿色的大树和小草，红色的小花，白色的云，蓝蓝的天空，以及灰色，白色，黑色的车子。这些颜色都很漂亮，让我们感觉很高兴。
3392	2	https://hskreading.com/my-least-favourite-season-is/	My least favourite season is…	我最不喜欢的季节	A short Chinese passage talking about the writer’s least favourite seasons.	我最不喜欢的季节是冬天。因为冬天的时候，我总是会感冒，发烧，肚子不舒服。而且，因为天气寒冷，我还需要穿上厚厚的羽绒服和不舒服的裤子。冬天的水果也不好吃。
3299	2	https://hskreading.com/what-do-you-want-to-do-tomorrow/	What do you want to do tomorrow?	明天你想做什么？	A reading article in Mandarin Chinese aimed at beginners.	小红：李明，明天你打算做什么？李明：我还没想这个问题呢。我真不知道。你呢？小红：我打算去动物园。听说，动物园里新来了几只可爱的大熊猫，我想去看看！李明：大熊猫！好可爱！我也想去！小红：好啊，那我们可以一起去。李明：哦，我突然想到，明天我还需要写一篇文章。小红：啊，那我们后天去吧李明：好的。
3186	1	https://hskreading.com/i-will-go-to-beijing-zoo/	I will go to Beijing Zoo	我会去北京动物园	A Chinese reading article talking about going to the zoo (动物园)!	明天我会去北京动物园。我会玩的开心。我会跟我妈妈和妹妹一起去。我想看狮子，我妈妈想看猴子。我们都想看大熊猫。大熊猫很可爱！你喜欢大熊猫吗？
3133	1	https://hskreading.com/what-will-you-do-today/	What will you do today?	你今天会做什么？	A staple for beginners learning any language is being able to say “what will you do today?”.	小明：你今天会做什么？王刚：我今天会很忙，我会去看我的奶奶。你呢？小明：今天我不忙，我会去看电影。王刚：你明天会做什么？小明：明天我会学习。你呢？王刚：明天我会去看我的姥爷。
6989	3	https://hskreading.com/can-you-give-me-a-discount/	Can you give me a discount?	能打折吗？	Chinese restaurants are fantastic about offering discounts to regular customers. Find out how to ask for one in today’s Chinese dialogue.	小明：老板，买单。经理：好的，您一共消费了300元。小明：老板，我经常来这里吃饭，您看能不能便宜一点儿？打个折。经理：那行，就给你打个九折，270元吧。以后常来。小明：好的，谢谢老板，您的店可以用支付宝吗？经理：支付宝、微信、现金都可以。
6964	3	https://hskreading.com/home-for-a-month/	Home for a month	回家一个月	A continuation of the dialogue found both in our HSK 1 and HSK 2 sections. This continues on an intermediate level. The conversation has an informal tone.	妈妈：你每天都在家干什么？也不出去跟朋友玩。我：不是您让我在家陪你们的吗？妈妈：那你也不能每天都在家啊！你要和别人沟通，交流。每天在家就知道玩游戏。我：我知道了。妈妈：你知道你为什么会感冒吗？就是因为在家玩手机玩太多了。现在就去跑步吧。我：那好吧。
6956	4	https://hskreading.com/dou-yin-chinese-video-app/	About Dou Yin (Chinese video app)	抖音	A short HSK 4 reading article about a popular video app in China. It’s similar to Vine or TikTok.	抖音是现在中国年轻人中最流行的短视频（指20秒以内的视频）软件。大家把生活里开心的、不开心的、难忘的事情拍成各种各样不同的视频，分享在抖音里。抖音里的视频有的很搞笑，有的很感人。通过抖音，你可以知道中国的年轻人喜欢干什么，他们的生活是怎么样的。
6953	3	https://hskreading.com/graduation/	Graduation!	毕业	A short Chinese dialogue focused upon the word毕业meaning ‘to graduate’.	小明：我们毕业了！小红：是啊！恭喜你毕业了！小明：同喜同喜！你毕业以后去哪里？小红：我回家乡工作，你呢？小明：我去上海的公司工作，我很喜欢上海，上海是个国际化的城市。小红：祝你好运。
6933	3	https://hskreading.com/didi/	DiDi	滴滴	A Chinese reading article about the popular phone app DiDi. It allows people to order taxis and is very similar to Uber (for reasons you will see below).	滴滴是最常用的打车软件。因为滴滴比较便宜，所以无论距离是远还是近，大部分中国人都用滴滴来打车。在中国，可以用Uber的账号来登陆滴滴，因为滴滴收购了Uber。外国人第一次来中国旅游，不懂汉语，可以直接用Uber来打车，司机跟你的对话会被翻译成英文。
6629	3	https://hskreading.com/mend-fold-after-sheep-lost/	To mend the fold after the sheep are lost	亡羊补牢	The title of this article is亡羊补牢. It is a Chinese idiom that can mean “to act belatedly” or “better late than never”.	从前有个人养了很多羊，但是没有给羊建一个羊圈。有一天晚上，从山上跑下来很多狼，吃掉了他十只羊。他很后悔，他应该给羊建一个好的羊圈。在羊被吃掉了以后，他才给羊建了一个羊圈。这个成语的意思是，事情已经发生了，才补救。
6601	3	https://hskreading.com/about-guilin/	About Guilin	桂林	Guilin is one of the most popular tourist destinations in China. It is a city surrounded by fantastic scenery.	桂林是中国一个有名的旅游城市。它属于广西壮族自治区，在中国的南方。这里的风景很漂亮，有山，有河，还有便宜的食物。桂林的山不是很高；从城市中穿过的河叫漓江，很干净；桂林的米粉好吃又便宜。
6603	3	https://hskreading.com/about-nanjing/	About Nanjing	南京	Learn about Nanjing in today’s intermediate article.	南京在中国的江苏省，是一座历史悠久的城市，因为在古时候，南京是六个朝代的首都。如果你喜欢中国历史，一定要来南京玩儿。南京的秋天不冷不热，很舒服；景色也很美，是五颜六色的；9-11月来南京玩是最好的。
6570	3	https://hskreading.com/how-can-we-get-to-the-park/	How can we get to the park?	怎么去公园？	This is part of a conversation that started in HSK 1 and HSK 2.	小明：你知道怎么去公园吗？小红：从学校的东南门出来，往东边一直走。小明：对，我们也可以坐公交车去，公交车站在西北门口。小红：要坐多久？小明：很快，坐车3个站，十五分钟就到了。走路要半个小时。小红：那我们明天九点在公交车站见。
6541	3	https://hskreading.com/renting-a-house/	Renting a house	租房子	Renting is very common in China as house prices are very high, whereas rent is reasonable.	小明：我想租房子。小红：你看好房子了吗？小明：看好了，在学校北门附近。房子有一间卧室、一间客厅和一个厨房，挺好的。小红：那你为什么不租？小明：因为租金有点儿贵，1000块一个月。小红：那是有点儿贵了，我们可以再看看。
6423	3	https://hskreading.com/how-to-pay-in-china/	How to pay in China	在中国怎么给钱？	This Chinese dialogue focuses upon the idea of “going cashless”.	小明：在中国，给钱很少用现金了。小红：那去中国怎么买东西？小明：用一个手机软件，叫支付宝，从网上给钱。小红：很多人用这个软件吗？小明：是的！无论你是去商店还是菜市场，差不多所有地方都可以用支付宝给钱。小红：那真是太方便了！出门只用带手机就可以了。
6404	3	https://hskreading.com/i-work-in-a-restaurant/	I work in a restaurant	我在餐厅打工	This Chinese article has lots of important vocabulary.	放学以后，我会去餐厅打工，当一名服务员。在餐厅打工的时候，我需要做的事情有端盘子、给客人倒啤酒和在下班以后打扫卫生。除了会有钱，我还可以在餐厅吃晚餐。经理觉得我工作得很好，决定给我加工资，每个星期给我一百五十块。
6383	3	https://hskreading.com/food-in-northern-china/	Food in Northern China	中国南北方的食物	China is a big country so it naturally has large variance in food available.	因为中国很大，天气不同，所以生活在中国不同地方的人吃的食物也非常的不一样。在中国北方，以面条和馒头为主，因为中国北方种的粮食是小麦；在中国南方，以米饭为主，因为中国南方种的粮食是水稻。
6369	3	https://hskreading.com/my-birthday/	My birthday	我的生日	This Chinese passage is talking about a birthday (生日).	今天是我的生日，早上，妈妈给我煮了一碗面条，因为在中国北方，生日的时候吃的面条，有身体健康的意思。晚上，我和家人，朋友一起吃了蛋糕。回家以后，爸爸妈妈还送了生日礼物给我，是蓝色的手表，我好开心！
6327	3	https://hskreading.com/how-to-study-chinese-well/	How to study Chinese well	怎么学好汉语？	This intermediate dialogue talks about how to improve your Mandarin!	小明：小红，你的汉语真好，你能告诉我怎么学好汉语吗？小红：第一，最重要的是你要勇敢开口说汉语！小明：还有吗？小红：上课的时候要认真听课。小明：遇到不懂的单词怎么办？小红：你可以查词典，然后写下来，有空的时候多看几次。
6034	3	https://hskreading.com/blind-men-and-an-elephant/	The Blind Men and an Elephant	盲人摸象	盲means “blind”. This intermediate Mandarin short story is about three blind men.	三个盲人想知道大象长什么样子，就摸一头大象。第一个盲人摸到象腿，他说大象像一根大棍子；第二个摸到象尾巴，他说大象像一条绳子；第三个摸到象牙，他说大象像一个大萝卜。这个成语告诉我们，看到的是事情的一部分，不是全部。
5985	3	https://hskreading.com/a-day-with-girlfriend/	A day with my girlfriend	我和女朋友的一天	This Mandarin reading is about spending the day with your girlfriend (女朋友).	今天早上，我去机场接我的女朋友，但是她的航班晚点了，我等了她两个小时。中午的时候，她感冒了，不舒服，所以我们去超市买新鲜的菜，回家自己煮饭。晚上，她感觉好点儿了，我们就一起打游戏和听音乐。我们的一天太快乐了！
5939	3	https://hskreading.com/my-friend/	My friend	我的好朋友	Friends (朋友) are important. Learn how to describe your friends in this intermediate Chinese dialogue.	我的好朋友是一个女孩。她个子不高，长得很可爱。她不但聪明，而且认真，她喜欢去图书馆学习，所以每次考试成绩都很好。她很热情，总是关心别人，如果别人有困难，她一定会帮助别人解决问题。她有很多爱好，比如踢足球、爬山。
5849	3	https://hskreading.com/finishing-touch/	A finishing touch	画龙点睛	Learn the story behind the idiom画龙点睛. Using idioms wisely can vastly improve your Chinese.	中国古代有一个画家，他的龙画得非常好。有一天，他在墙上画了四条龙。人们看见龙，觉得很美丽，但是没有眼睛。画家说：“画上眼睛，龙就会飞走。”大家不相信，他就给龙画上了眼睛，龙真的飞走了。这个成语的意思是，写文章时在重要的地方加上一些话，会让文章更好。
5786	3	https://hskreading.com/seasons/	Seasons	季节	This intermediate Mandarin article is about seasons (季节).	一年有四个季节，春天、夏天、秋天和冬天。我最喜欢的季节是夏天和冬天。因为夏天很热，我们可以在大海里游泳，还可以和朋友们一起去旅游。虽然冬天很冷，但是会下雪。我们可以堆雪人和滑雪，真好玩啊！
5696	3	https://hskreading.com/my-aunt/	My Aunt	我的阿姨	Learn how to describe someone in today’s Mandarin lesson.	我的阿姨是一名中文老师，在英国工作。她很可爱，长着大眼睛，高鼻子，小嘴巴和长头发。她有很多爱好，比如画画、听音乐、做运动。为了锻炼身体，每个早上她都会在公园里跑步。我很爱我的阿姨，周末我们经常一起出去玩。
5221	3	https://hskreading.com/three-clever-animals/	Three clever animals	三只聪敏的的动物	This is a slightly strange article describing 3 animals in a picture.	今天我看到一副很有趣的图片，图片当中有三只动物在运木头。一只猴子，一只灰熊和一头猪。猴子把木头放在水里让木头乘着水流流动，手里牵着拴到木头的绳子。强壮的灰熊把木头高高地举起来。小猪用腿踢着木头向前挪动。你觉得哪一个动物的方式更加聪明呢？
5082	4	https://hskreading.com/winter-holiday-is-here/	Winter holiday is here!	寒假到了	Students have a month off school for Spring Festival. This time can also be know as a Winter Holiday (寒假).	学生们期盼已久的寒假终于来到了。结束了紧张的期末考试，中国学生将会有大约一个月的寒假时间。这段时间，学生们可以自由玩耍，让他们拥有充沛的精力，活跃的思维。当然了，寒假当中老师也会布置一部分作业，需要同学们认真完成。在寒假里，中国学生会度过中国的传统节日——春节。那一天，各地的家人会回到家里与大家团聚。寒假真是一段兴奋的时光!
5048	4	https://hskreading.com/tree-planting-day/	Tree Planting Day	种树节	Also known in English as Arbor Day. People not just in China but all over the world are encouraged to plant trees!	每年的3月12日是植树节。这一天小区的工作人员号召我们在小区里植树。早晨，我很兴奋的起床，早早的来到小区的花园里。爸爸帮我扶着一棵小树苗，我用尽全身的力气把土盖在树苗的根上，然后妈妈在旁边帮我浇水。之后我在这棵小树苗上拴上了一条绳子，用来标记这是我种的树。希望有一天这颗小树苗能够长成参天大树，希望我们的环境能够变得越来越好！今天真是开心的一天。
5035	4	https://hskreading.com/i-want-to-buy-some-dumpling-flour/	I want to buy some dumpling flour	我想买饺子面粉	This is a tricky dialogue between a shop assistant and customer.	顾客：您好，我想买一袋饺子面粉，怎么找不到呢？导购员：您好，饺子粉在米面粮油区，应该在货架的底部，您看看能找到吗？顾客：没有呢，指示牌上写着有，但是始终没有找到。导购员：好的，我陪您过去看看。两分钟以后。。。导购员：真不好意思，可能是马上过春节了，饺子粉已经销售完了。我们马上安排更多的饺子粉。顾客：好的，谢谢。那什么时候可以有呢？导购员：估计要一个小时吧。顾客：好，那我先去买别的东西，一会再过来看看。
5001	3	https://hskreading.com/what-do-you-do-after-work/	What do you do after work?	下班之后你会做什么？	An intermediate reading article discussing how to spend time after work.	晚上下班之后你们会做什么事情呢？劳累了一天，结束了自己的工作，大家会回到自己的小家里，享受暂时的安逸。每天我的爷爷奶奶会坐在沙发上看电视节目。爸爸和妈妈会把在单位没有完成的工作完成，学习提升自己的能力。在这之后，爸爸会看报纸和新闻。而妈妈会看一段时间的视频或者是电视剧。我会完成自己的家庭作业，如果还有时间的话，我会弹钢琴或者是画画，希望将来自己能够成为一名钢琴家或者是画家!我还知道有些叔叔阿姨会利用晚上的时间去健身房锻炼身体，或者学英语，希望大家都能够珍惜时间，成为更好的自己。
4997	4	https://hskreading.com/criticism-at-work/	Criticism at work	来我办公室	Read below to find out how to deliver criticism (批评) to an underperforming worker.	老板:小王，你来我办公室一趟。小王:您好，老板。老板:最近，你所在的项目组完成工作进度太慢了，不能按照计划完成任务，已经导致其他项目组工作的滞后。小王:老板，情况的确如您所说的那样。但是进度慢的原因是项目在开展过程中，人手不足。咱们公司裁员了不少。老板:这个问题的确存在。但是还是希望你们能够提高工作效率，不要拖公司后退。
4971	3	https://hskreading.com/a-game-called-whisper/	A game called “Whisper”	悄悄话	Today’s intermediate reading article is describing a game called “Whisper”.	今天我和朋友们玩了一个有趣的游戏，叫做悄悄话。一个朋友站在队伍前面监督。第二个朋友会把一句话悄悄地传给下一位朋友，只能嘴动，不能出声音。然后听到的朋友再传给别人。直到最后一个朋友，大声告诉大家，他听到了什么。我们特别喜欢这个游戏，因为最初传递的话，到最后都变成了别的意思。真是有趣。
4917	3	https://hskreading.com/i-am-thinking-about-something/	I am thinking about something	我在思考一个问题	This intermediate Chinese article introduces思考as a way to say “contemplating” or “thinking”.	小明：小红，你在做什么？小红：我在思考一个问题。小明：什么问题呢？我想听听。小红：为什么有些蔬菜和水果，只吃一部分而不吃另外一部分呢？比如，瓜子，只能吃瓜子仁，不能吃瓜子壳？萝卜，要吃它的根而不是叶子？小明：这可真是申奥啊!我也不太清楚。不过，我们可以一起去图书馆查资料，怎么样？小红：好!
4755	3	https://hskreading.com/i-have-to-go-on-my-own/	I have to go on my own	我得自己走路	This short intermediate story tells of a girl who must travel alone to her grandfather’s house.	今天晚上妈妈对我说：“我要上班了，你得自己去爷爷家吃饭。”我正想对妈妈说我从来没有独自去过爷爷家。可是，我的话还没说出口，妈妈就跑的无影无踪了。所以，我只能硬着头皮，穿过黑黑的街道，走到爷爷家。我很害怕，所以走的特别快，见到邻居也没有打招呼。直到看到爷爷，我才放松下来。
4726	3	https://hskreading.com/cant-be-loud-in-the-library/	You can’t be loud in the library	在图书馆里不可以大声说话	This intermediate dialogue involves a mother admonishing her child for being loud in a library.	妈妈：小红，你过来。妈妈要和你谈谈。小红：妈妈，怎么了？妈妈：我们去图书馆是去做什么的？图书馆有什么要求？小红：我们是去那里看书的。图书馆里不可以吃东西不可以大声….妈妈：不可以大声什么？小红：不可以大声说话。妈妈：那你大声说话了吗？小红：大声说话了。对不起妈妈。妈妈：你认识到自己做的不对，很好。下次去图书馆的时候，一定要注意，不能影响其他人。
4550	3	https://hskreading.com/capital-cities-i-have-visited/	Capital cities I have visited	我去过的首都	In this Chinese article, learn how to use去过to say that you have been somewhere.	伦敦是英国的首都。北京是中国的首都。巴黎是法国的首都。罗马是意大利的首都。我去过伦敦，也去过北京和巴黎。我没有去过罗马。
4421	3	https://hskreading.com/my-boyfriends-annoying-habit/	My boyfriend’s annoying habit!	我的男朋友喜欢玩电脑游戏	Learn how to complain about your significant other’s annoying habits by reading this intermediate Chinese article.	我的男朋友姓刘，他很高，长得也很帅。我们在一起的日子，每天都特别开心。我很爱他。但是，有一点，我特别讨厌他。那就是玩游戏。他每天晚上下班以后，都会花好几个小时的时间来玩游戏，坐在椅子上一动不动，盯着电脑屏幕。我和他说话的时候，他也是爱搭不理。而且，他会花很多钱，用来买游戏的装备等等。我十分讨厌这一点。
4385	3	https://hskreading.com/mr-lis-big-mistake/	Mr Li’s big mistake	李先生的大错误	A short Chinese story featuring a Mr Li.	有一天，李先生夫妇开车去商场购物。他们把车停在一个商店外边。然后，他们就去商场购物了。他们买了许多东西，想着把物品放在车的后备箱里。但是，李先生就是打不开车门了，无奈一下，他们只能求助警察。警察正在耐心地帮助他们的时候，只听一个男人气愤地大喊到：”你们为什么动我的车？”李先生看了一眼车牌号，呆住了，原来，那不是他们的车。
4371	3	https://hskreading.com/seeing-a-football-match/	Seeing a football match	去看足球比赛	粉丝is a phonetical translation of “fan”. A足球粉丝would be a “football fan”.	王斌是一个足球粉丝。有一场美国队和中国队之间的比赛。他很想去看。他来到售票处，给了售票员十元钱。售票员说：”您需要在付十元钱，票价是二十元。”王斌反问到：”为什么？我只是想看中国队，我对其他队没有任何兴趣。难道你还想让我给对方买票吗？不可能!”
4361	3	https://hskreading.com/xiao-mings-day/	Xiao Ming’s day	小明的日子	A Chinese passage about Xiao Ming’s day complete with Pinyin and translations.	小明六点起床，六点半之前洗漱，六点半吃早饭。七点钟的时候，他会准时离开家，小明经常骑车子去上学，大约二十分钟以后他会到达学校，从周一到周五，每天早晨他有四节课。他特别擅长学习英语。他长大以后，想要当一名英语老师，所以高中的时候，他会去英国留学。
4351	4	https://hskreading.com/time-flies-things-i-did-in-2018/	Time flies! Things I did in 2018	光阴似箭	A look back at 2018. This Chinese passage shows how fast things can change in life.	时间过的真快啊，转眼2018年就要过去了。在这一年里，我实现了从学校毕业到参加工作的转变。在学校的时候可以见到很多亲切的老师和一起玩的同学。工作以后，遇见的是严厉的领导和忙碌的同事。我上大学的时候，住在宿舍，虽然有点拥挤，但是很温馨。现在住在自己租的房子里，很简单很贵。可是，人都要不断向前的，希望2019年，大家可以一起加油!
4218	4	https://hskreading.com/artifical-intelligence/	Artifical Intelligence!	人工智能	A Mandarin Chinese passage about artificial intelligence (人工智能).	人工智能是当代社会最有益的助手之一。可能你对这个名词还不是很理解，或者觉得这个名词高大上。我给你举个最简单的例子，你可以随时对着自己的智能水壶说，为我煮咖啡。它就会开始为你准备咖啡了。科技真是为人们的生活带来了很大帮助。
4132	3	https://hskreading.com/favorite-sports/	Favorite sports	最喜欢的运动	A Chinese dialogue talking about favourite sports and athletes.	小明：小强，你最喜欢的运动是什么？小强：我最喜欢的运动是乒乓球。我想每一个中国人都喜欢乒乓球。小明：是啊，咱们国家的乒乓球实在是太厉害了，有很多世界冠军，很多金牌。小强：我最喜欢的运动员是张继科，他的动作实在是太标准，太专业了。小明：我最喜欢的运动员是张继科的教练刘国良，他打球太帅了。小强：是啊，那咱们下午一起去打乒乓球吗？小明：好啊，让咱们一较高下! 
4129	3	https://hskreading.com/my-dog/	My dog	我的狗	A Chinese article about a dog named Wang Wang.	我喜欢动物。我家有一条小狗，它的名字是汪汪，它今年一岁了。它的毛是白色和黑色的。它现在还很小，它的眼睛大大的，鼻子小小的，还有小尾巴。每天我都会为它准备水和食物。汪汪最喜欢吃骨头了。每天晚饭过后，我会带它去散步和它一起玩。当然了，它也很喜欢和我一起玩，它总是陪着我看电视，好像它能看懂一样，那个样子可真有趣。每天早晨去上学的时候，它总是摆着尾巴，在门口看着我。它是我最好的朋友!
4119	4	https://hskreading.com/twins/	Twins	双胞胎	An article about twins (双胞胎) and their personalities.	李明和李强是双胞胎兄弟，他们都十二岁了。他们看起来真像。但他们有不同的爱好。李明喜欢邮票。他收集了许多漂亮的邮票。但是李强不喜欢收集邮票，他喜欢赛车，喜欢发牢骚。他们两个人都喜欢看科学书。星期天，他们通常骑自行车去读书。他们在那里和朋友一起玩。然后一起回家写作业。他们在同一所学校上学，很多老师和学生会把他们两个人弄混。我知道怎么区分他们两个，但是我不会告诉老师们！
4116	3	https://hskreading.com/looking-around-my-home/	Looking around my home	来我家看看		我叫莉莉。这是我的房子。我家有五个房间。楼上靠左边的房间是我父亲和母亲的房间。墙上有三幅画，有一张靠近窗户的书桌。桌子后有四把椅子。在房间的左边，有一个厕所。爸爸妈妈房间的右边是我的房间。墙上有四幅画和两张海报，海报是我最喜欢的明星周杰伦和我想要读书的大学。希望有一天，我可以梦想成真。
4112	3	https://hskreading.com/reporting-a-crime/	Reporting a crime	报警	In China, 110 is the number you should dial for the police.	110：您好，请问有什么事情？报警人：警察您好，我要报警，我的电动自行车被偷了。昨天晚上我就存放在楼下，但是刚才下楼去送孩子的时候，发现车子没有了！110：情况我们了解了，请问您是在哪个小区？车子是什么颜色的？报警人：我住在阳光小区，车子是一辆黑色的电动车，号码是。。。110：好的，我们会派附近民警去你的小区周围调查，稍等。你有在周边自行寻找了吗？或者问下物业管理人员？报警人：我问了，也去找了，但是都没有找到，物业还没有协助调取监控。110：好，我们马上过去。
4109	4	https://hskreading.com/body-language/	Body language	微表情		小王：你觉得刚才我讲的提议怎么样？小刘：还行，你还需要在思考下具体细节。小王：是的，我刚才在会议上注意到你双手托腮。小刘：这个动作怎么了？小王：在我看来，这个微表情表明某人对你所讲的内容并不感兴趣。小刘：你对微表情的研究可真是深刻啊!你还有哪些研究，教我下。小王：还有比如某人双手交叉放在胸前，就证明这个人在自我防卫，不想过多交流。小刘：你懂点可真多啊！
4098	4	https://hskreading.com/how-do-you-relax/	How do you relax?	你怎么放松？	How do you relax? This Mandarin reading article has some good suggestions, and also some poor ones. 	当你觉得累了，你会采用什么方式放松自我呢？有些人选择直接躺在床上休息。也有一些人会选择去容易让人放松的地方愉悦身心，例如酒吧，KTV，度假村等。在酒吧里喝一点酒，让紧张的心情得到缓解。KTV也是人们会去的地方，在这里让自己和朋友沉浸在音乐的海洋当中。不论哪种方式，能够让自己放松就好！
4095	4	https://hskreading.com/doctor-i-dont-feel-well/	Doctor I don’t feel well	我感觉不舒服	This dialogue was written by a Chinese doctor.	病人：大夫您好，我头疼，很难受，而且还想呕吐。大夫：这种状况持续了多久了？病人：从昨天早晨就开始了。大夫：怀疑是肠胃感冒。我开个单子，你去做下脑CT，然后把片子拿回来。病人：好，谢谢大夫。胸CT以后大夫：根据片子，是没多少问题的。不要担心。回家之后按时吃药，注意多休息。病人：好的，谢谢大夫。
4086	4	https://hskreading.com/i-fell-down/	I fell down	我摔倒了	This Mandarin dialogue is very informal.	小陈：小刘，你这脸是怎么了？怎么缠着纱布啊？小刘：陈哥，别提了，最近太倒霉了。周末时候，带着孩子去郊区玩，结果天气太冷，马路上都是冰，走着走着摔倒了。鼻子眼睛都流血了。小陈：这可真是倒霉啊。去医院看了吗？严重吗？小刘：皮外伤，但是冬天不容易好，需要带着纱布敷药。冬天出门可真要小心。小陈：是啊，冬天道路容易结冰，不管是开车的，骑车的，都要注意安全。
4073	3	https://hskreading.com/my-classroom/	My classroom	我的教室	A useful Chinese passage describing a classroom.	你想知道我的教室是什么样子的吗？它很宽敞明亮。教室里有三十个桌子和椅子。墙上有两个黑板，和三幅画。教室的天花板上有四个电扇。电扇是蓝色的。在教室的角落里有两个书架。书架上有各种类型的图书。我非常喜欢读书。我也很喜欢我的教室。
4063	3	https://hskreading.com/what-car-do-you-drive/	What car do you drive?	你开什么车？	Learn how to ask “What car do you drive?” in Mandarin Chinese.	小王：小李，你开的是什么车啊？好帅啊！小李：谢谢小王的夸奖，这是特斯拉电动汽车。我也觉得这款车很好看，主要是环保。小王：最近马路上可以看到很多电动汽车，车牌是绿色的。小李：对，中国制造的电动汽车，车牌是绿色的，标明是电动汽车。这也是一个潮流。小王：空气污染太严重了，电动汽车环保，节省燃料，不用浪费。
3996	4	https://hskreading.com/where-is-the-head-office/	Where is the head office?	总公司在哪里？		彼得：小王，公司经理让我下午去总公司开会。但是，我刚来不久，还不清楚总公司位置在哪里。你能帮我下吗？小王：好，没问题。总公司在黄庄。你可以坐地铁10号线过去，在黄庄站下车。或者打车过去，但是钱会多。彼得：坐地铁过去吗？那怎么买地铁票呢？小王：很简单的。到了地铁站以后，你可以直接去找工作人员，在人工窗口买票。也可以在售票机器处买一张地铁卡。也可以在机器处按照指示选择地铁线路和地点。在中国生活，尤其是在北京，是很方便的。地铁售票机器上都有英文提示的，完全可以看懂。彼得：太好了，我好爱中国！我要慢慢学习中文了。
3958	3	https://hskreading.com/its-so-cold/	It’s so cold	最近好冷啊	Winters in China can be very cold, especially in the northern provinces.	小明：好冷啊，简直要冻僵了。小红：是呢，最近越来越冷了，天气预报说要下雪了。小明：真的吗？下雪估计会更冷，出行也不方便。小红：可是，下雪也挺好的，可以杀死细菌，现在感冒的人也特别多，冬天容易得传染病。小明：我好期待2018年的第一场雪。
3952	3	https://hskreading.com/timely-snow-good-harvest/	A timely snow promises a good harvest	瑞雪兆丰年	瑞雪兆丰年is a Chinese idiom that can translate into “a timely snow promises a good harvest”.	小红：我好兴奋啊！好激动啊!小明：发生什么事情了？让你这么激动。小红：外面下雪了！下雪了！今年的第一场雪。小明：真的吗？我也要去看看。小红：等雪停了，咱们一起去堆雪人，好吗？小明：当然可以了，我要为雪人做一个可爱的鼻子，再准备一顶帽子。小红：太好了。你听说过吗？瑞雪兆丰年，明年一定会大丰收的。
3930	3	https://hskreading.com/buying-train-tickets/	Buying train tickets	买火车票	12306app is a Chinese mobile app for buying train tickets.	彼得：王刚，有个事情需要请教你。王刚：不用客气，你说。彼得：公司需要出差去上海，可是我不知道怎么买火车票。在中国我还没有坐过火车。王刚：没问题。很简单。买火车票你可以直接去火车站，告诉售票员你去哪里，哪个时间段就可以。彼得：是不是还有网上购买的方式？在中国生活，现在这么方便。王刚：是的，你可以下载中国铁路12306app，先注册，然后根据提示购买合适时间地点的就可以了。特别方便。彼得：谢谢，我去试一试。
3919	4	https://hskreading.com/seeing-the-dentist/	Seeing the dentist	请教牙医	A long Chinese dialogue between a dentist (牙医) and patient.	牙医：你好，请问你的牙怎么了？小明：医生您好，我感觉最近牙垢特别多，刷牙也刷不干净。想着问问有什么办法可以改善。牙医：好，你先坐到椅子上，我来检查下。张开嘴。牙医：牙石的确很多，应该是刷牙方式不当导致的.小明：是的。牙医：先做洗牙处理吧，清除牙垢。小明：那会有什么副作用吗？牙医：洗牙不会的，只会起到辅助清洁作用。今后要注意牙齿护理，竖着刷牙，而不是横着。
3908	3	https://hskreading.com/im-lost/	I’m lost!	我迷路了！	China House	百度地图is a downloadable map for mobile phones, similar to Google Maps.游客：您好，我是来天津旅游的英国人。我迷路了。路人：您好，欢迎你来中国。我可以帮助你。但是你得告诉我，你想去哪里？游客：我和朋友约定在天津瓷房子见面，出租车司机把我放在了这里，但是我找不到地方。路人：瓷房子是吗？你应该沿着这条路向北走，走到红绿灯那里就可以看到了。游客：那北是哪里？我已经分不清楚东南西北了。对不起。路人：没关系，就是沿着你左手边的路走。游客；谢谢你了。路人：你在中国旅游时，可以下载百度地图,沿着它的提示走就不会迷路了。游客：谢谢你，我马上下载。再见!路人：再见!
